,open,high,low,close,volume,sma_20,ema_20,sma_50,ema_50,sma_200,ema_200,rsi_14,ATR_14,hour,dist_to_prev_day_high_atr,dist_to_prev_day_low_atr,dist_to_prev_week_high_atr,dist_to_prev_week_low_atr,swept_prev_day_high,swept_prev_day_low,swept_prev_week_high,swept_prev_week_low,rel_pos_in_day_range
2021-01-09 17:00:00,1.1988872794788934,1.1996097636394396,1.198472591769244,1.1991548033220465,4237.690150784172,1.1986633589806854,1.198722263956972,1.1983139641074958,1.1982350908227124,1.1969365423050111,1.1975830181950375,55.87988852807319,0.0013205439824073137,17,0.0,0.0,0.0,0.0,False,False,False,False,0.3203166035252667
2021-01-09 18:00:00,1.1991548033220465,1.2014473476017025,1.1983685093932048,1.201091169067374,3080.978266440777,1.1987798183400042,1.1989478739674864,1.19841195030323,1.1983470938911305,1.1969302966225555,1.1976179251688917,67.53089714087156,0.0014586281599092224,18,0.0,0.0,0.0,0.0,False,False,False,False,0.6599008785494619
2021-01-09 19:00:00,1.201091169067374,1.2023337018696962,1.2006783097967568,1.2013866143227208,1141.51686069328,1.198921712835892,1.1991801349536992,1.1985253922207735,1.1984662907708008,1.1969266367106086,1.1976554245634572,73.56018078768584,0.0015118773690404122,19,0.0,0.0,0.0,0.0,False,False,False,False,0.711713694949648
2021-01-09 20:00:00,1.2013866143227208,1.2025673059542359,1.2006900835291165,1.2019643971428111,2127.8040210988033,1.1990705865029263,1.1994453027812337,1.1986423189486815,1.1986034714128404,1.196926980037146,1.1976982999125056,75.43222252304923,0.0015506409776555438,20,0.0,0.0,0.0,0.0,False,False,False,False,0.8130406062293308
2021-01-09 21:00:00,1.2019643971428111,1.2030304705522437,1.201457183461133,1.2024513980245577,3556.5626239176854,1.1992379578704448,1.1997315975663123,1.198757199738434,1.198754370495653,1.1969291034624134,1.1977455944210833,76.92256269645682,0.0016043718524046005,21,0.0,0.0,0.0,0.0,False,False,False,False,0.8984469101588006
2021-01-09 22:00:00,1.2024513980245577,1.2030189947719796,1.2022101748994483,1.2027870936502107,1797.437878312099,1.1994527574887135,1.2000225971933502,1.1988868012638834,1.198912516501714,1.1969376385664208,1.1977957585925174,84.05986781203619,0.0015417381789188628,22,0.0,0.0,0.0,0.0,False,False,False,False,0.9573185132850501
2021-01-09 23:00:00,1.2027870936502107,1.2028337914680958,1.2018433085198674,1.2026394590278906,4309.565624877658,1.1996553458527202,1.200271822129973,1.1990036163355937,1.1990586711105837,1.1969496977918979,1.19784395461675,81.8913017114178,0.0015516713653390215,23,0.0,0.0,0.0,0.0,False,False,False,False,0.9314275387571062
2021-01-10 00:00:00,1.2026394590278906,1.203974132217897,1.20255524557382,1.2030289436381374,3706.303628334657,1.1998672755127457,1.2005344051307507,1.1991238932902397,1.1992143680724485,1.1969650601592492,1.1978955465473111,82.1372911354799,0.0015945533817819854,0,0.0,0.0,0.0,0.0,False,False,False,False,0.6347118367441488
2021-01-10 01:00:00,1.2030289436381374,1.203342678896982,1.2021276407481136,1.2026525310308687,2885.5162437911727,1.200081980978313,1.2007361314069525,1.1992282213911403,1.1993491979923867,1.1969810225413646,1.1979428797262521,76.34003298079053,0.0015946705595814967,1,0.0,0.0,0.0,0.0,False,False,False,False,0.5316972523379537
2021-01-10 02:00:00,1.2026525310308687,1.203095120054193,1.2023352306932553,1.2025441217274988,4662.4951242671395,1.2002869228510629,1.2009083209612903,1.199311213376147,1.199474489119254,1.1969956072586323,1.1979886632287522,73.15869173740569,0.0015438627490891468,2,0.0,0.0,0.0,0.0,False,False,False,False,0.502028375374865
2021-01-10 03:00:00,1.2025441217274988,1.2026587616710844,1.202244374325043,1.2023114399535844,2567.203083698647,1.2004782754171561,1.2010419513415087,1.1993918056068353,1.1995857420931493,1.197011248627219,1.1980316759324818,78.47943077269254,0.0014076523584235817,3,0.0,0.0,0.0,0.0,False,False,False,False,0.4383492748988801
2021-01-10 04:00:00,1.2023114399535844,1.203199301353187,1.2018085060165011,1.2023623770232776,1940.2936422563412,1.2007002490941798,1.201167706168344,1.1994807539405614,1.199694629737468,1.1970306254404073,1.198074767485624,84.9544226409144,0.001349635469569296,4,0.0,0.0,0.0,0.0,False,False,False,False,0.4522894590584837
2021-01-10 05:00:00,1.2023623770232776,1.2035573381394704,1.2018628148673427,1.2035297063066144,3645.6119701068037,1.2009711445513616,1.2013926585624648,1.1996017440042503,1.1998450248970425,1.1970521247780903,1.198129045483843,86.98916551149826,0.0013606405209396013,5,0.0,0.0,0.0,0.0,False,False,False,False,0.7717578792601095
2021-01-10 06:00:00,1.2035297063066144,1.2043636970687135,1.2018991728086428,1.2026060737103186,3293.1807498805942,1.2011813387655692,1.2015082219098794,1.1997122195188628,1.1999533013210926,1.1970695203935429,1.198173593028385,75.51935687145695,0.0014628042041022274,6,0.0,0.0,0.0,0.0,False,False,False,False,0.518983061907887
2021-01-10 07:00:00,1.2026060737103186,1.203099488818294,1.2018613230172668,1.202959203805506,2340.9916037249004,1.201381613203457,1.2016464106618439,1.1998303286524732,1.200071179849893,1.1970884628389598,1.198221211046068,75.80026326500644,0.0014700180563044865,7,0.04848018460188214,3.8304963347222047,0.0,0.0,True,False,False,False,0.6156258132253876
2021-01-10 08:00:00,1.202959203805506,1.2038457679181371,1.2014350543812182,1.2021628458699112,2374.6582452959087,1.201515224693264,1.201695594967374,1.1999288991076238,1.2001532059683253,1.197106935365164,1.1982604312930714,58.60467150336335,0.0014222948654774342,8,0.6100174467277124,3.3991129113949268,0.0,0.0,True,False,False,False,0.3976828426933192
2021-01-10 09:00:00,1.2021628458699112,1.2028926185072473,1.2015273212040998,1.2019368799370165,2592.8412345364072,1.2016714796206254,1.2017185744882923,1.200019983336123,1.2002231539670976,1.1971255890185153,1.1982970128716182,54.47462656927112,0.0014015738104922975,9,0.7802590252760648,3.2881428531699033,0.0,0.0,False,False,False,False,0.3358416975839385
2021-01-10 10:00:00,1.2019368799370165,1.2026560254980077,1.20130519014979,1.2024913552355003,2164.554269917477,1.2018784039389088,1.2017921726546932,1.2001136852381016,1.2003121030364468,1.1971466877418844,1.1983387476215075,54.30000787646891,0.0013639747335707497,10,0.39525315497009433,3.7852975422263535,0.0,0.0,False,False,False,False,0.48758752472632255
2021-01-10 11:00:00,1.2024913552355003,1.2030993132379075,1.2019144099928563,1.2025334952450482,3840.96562544369,1.2020740593759893,1.2018627748061557,1.2002078999213524,1.200399216456392,1.1971708246492452,1.1983804864038314,50.73368912256325,0.0013362330302807899,11,0.3719226332034838,3.895421006842078,0.0,0.0,True,False,False,False,0.4991201766264321
2021-01-10 12:00:00,1.2025334952450482,1.2028461515594033,1.2015830610999667,1.2020046228560837,3605.433620204821,1.2022299265448488,1.201876284144244,1.2002768018160521,1.2004621735701053,1.1971913279496151,1.198416547463058,43.37849463302119,0.001368680929345453,12,0.7495155913734989,3.4166603237935917,0.0,0.0,False,False,False,False,0.3543812165038967
2021-01-10 13:00:00,1.2020046228560837,1.2021828559549952,1.2010597583072677,1.2016569710014537,2763.1106101855707,1.2023550349288192,1.201855397178264,1.2003411972419917,1.2005090283713347,1.1972115445874367,1.1984487904833405,41.95409006638616,0.0013781534078811028,13,0.996623121152859,3.1409173665600143,0.0,0.0,False,False,False,False,0.2592377206932553
2021-01-10 14:00:00,1.2016569710014537,1.2028659520753322,1.2007097231247474,1.2020067698759211,2591.4187031169486,1.2024008149692467,1.2018698136256598,1.200385186953755,1.2005677633322989,1.197234189454005,1.1984841932633663,41.57657525478243,0.0014308207154888025,14,0.715463974794909,3.2697771261067796,0.0,0.0,False,False,False,False,0.35496880138282516
2021-01-10 15:00:00,1.2020067698759211,1.2024102926424283,1.201458692816381,1.2016515865600625,2460.2050774388204,1.2024140635811136,1.2018490300956028,1.2004156163257231,1.200610266203976,1.1972565126705248,1.1985157096145773,41.7206512455206,0.00141200369243014,15,0.9765441829744606,3.0618061088535873,0.0,0.0,False,False,False,False,0.257764135639347
2021-01-10 16:00:00,1.2016515865600625,1.202168359569219,1.200745814464277,1.2017698158548535,2133.873285569014,1.2024043345167157,1.2018414858821982,1.2004567818591514,1.2006557387393044,1.1972747463380573,1.1985480887811473,43.608993936554974,0.0014593362455732934,16,0.8638548526524643,3.043514364472317,0.0,0.0,False,False,False,False,0.2901204952095162
2021-01-10 17:00:00,1.2017698158548535,1.2019724884496121,1.2017163603408703,1.2018026017748056,1342.7866526282376,1.2023718947042281,1.201837782633875,1.2005091120359592,1.2007007137603045,1.1972931276782512,1.1985804719950146,45.660939082050284,0.0014480320143376144,17,0.8479569272505026,3.0899156245493464,0.0,0.0,False,False,False,False,0.2990931700164013
2021-01-10 18:00:00,1.2018026017748056,1.2021856674508913,1.201178412388101,1.2014868016010027,2072.818742090002,1.202306880101768,1.2018043558688396,1.2005501014851387,1.2007315407344497,1.1973125242948985,1.198609390697562,42.84715652698915,0.0014206362804879255,18,1.0866039199778394,2.9272070756339974,0.0,0.0,False,False,False,False,0.21266667145739226
2021-01-10 19:00:00,1.2014868016010027,1.2034403904919941,1.2011986563523913,1.2025687736456654,2284.80539477226,1.2023033458326564,1.2018771575618705,1.2006147650030647,1.200803589083909,1.197335224409489,1.1986487875428167,42.04510436454786,0.0014597227710218621,19,0.31629081613563015,3.59004375408951,0.0,0.0,True,False,False,False,0.5087749801795581
2021-01-10 20:00:00,1.2025687736456654,1.2032588618673141,1.2019424085377846,1.2028957331568244,3190.7360250613733,1.2022966853085908,1.20197416476139,1.2006786277062726,1.2008856339495135,1.1973625614307601,1.1986910457081303,52.678267111394405,0.0013777177045546374,20,0.09779753499125146,4.041051450208387,0.0,0.0,True,False,False,False,0.5982555063609067
2021-01-10 21:00:00,1.2028957331568244,1.203847336719324,1.2017619369117183,1.2018931618634956,4095.154036312199,1.2022587168502221,1.2019664501996858,1.2007175066073688,1.200925144848101,1.1973843134365771,1.1987229075604227,41.24671408057184,0.0014382344193102517,21,0.7907672584372528,3.173931018024647,0.0,0.0,True,False,False,False,0.32387716959569834
2021-01-10 22:00:00,1.2018931618634956,1.2029426979200888,1.2010108142516558,1.2019963890208805,2582.8085793361265,1.2022313302148913,1.20196930151599,1.2007589783407389,1.2009671544235043,1.1974114307534907,1.198755479515253,48.46777782609898,0.0014040322858469725,22,0.7365083707739621,3.3247696930333426,0.0,0.0,False,False,False,False,0.35212782462714143
2021-01-10 23:00:00,1.2019963890208805,1.2021412876801878,1.2008469443800314,1.2016754957884963,4779.027623408367,1.2021995330066368,1.2019413200181335,1.2008023001466421,1.2009949325162492,1.1974402140693647,1.1987845344035442,47.62793046669609,0.0013989641427761823,23,0.9685557494407716,3.1074354422075303,0.0,0.0,False,False,False,False,0.2643074850995266
2021-01-11 00:00:00,1.2016754957884963,1.202289023709417,1.201023429968811,1.2021117124558944,4309.399853764649,1.202186999778268,1.2019575478693487,1.2008692947581399,1.2010387278080001,1.197470636315486,1.1988176406528213,46.47371778874527,0.001392875456518212,0,1.6167882076466276,1.0065432085734076,0.0,0.0,False,False,False,False,0.3817428281332127
2021-01-11 01:00:00,1.2021117124558944,1.2029743865262263,1.201267038254886,1.2017254520866782,4939.207391534981,1.202096787067271,1.2019354435090943,1.200932829311774,1.20106565817187,1.1974972310933112,1.1988465740999243,42.93290820836214,0.0014301929583960022,1,1.8446776475491122,0.7102041413138911,0.0,0.0,False,False,False,False,0.28223927882996275
2021-01-11 02:00:00,1.2017254520866782,1.202118213005603,1.2007451278238028,1.2016780838659449,4504.812164165927,1.2020503875750523,1.2019109330668896,1.2009866525130506,1.2010896748657554,1.1975231106093296,1.198874748326452,46.88750019203107,0.0014380497242791096,2,1.8675384845366882,0.6733847410477234,0.0,0.0,False,False,False,False,0.2700368722079364
2021-01-11 03:00:00,1.2016780838659449,1.2019449514877183,1.2008473373112243,1.2019405775054353,3466.9037972375168,1.2019994562600487,1.201913756346751,1.2010433846496755,1.2011230435967233,1.1975505417142516,1.198905254089427,52.772276600578714,0.0014362294763338643,3,1.6871395575750983,0.8570039822812375,0.0,0.0,False,False,False,False,0.33765718969435715
2021-01-11 04:00:00,1.2019405775054353,1.2026573269222256,1.201441262357354,1.2023834551025203,3393.9171512668754,1.202010486721679,1.2019584895615862,1.2011212317260291,1.2011724714989114,1.197580889966398,1.1989398630547314,53.61165722654655,0.0013690748773543498,4,1.4464088114887232,1.2225277122952216,0.0,0.0,False,False,False,False,0.45174575877609374
2021-01-11 05:00:00,1.2023834551025203,1.2029810840957158,1.2010914335445382,1.2017933068989926,1518.1045070168682,1.202003308069778,1.2019427578794344,1.2011853440290539,1.201196817985189,1.1976119337825026,1.198968255530794,51.309515826436424,0.0014360785005779514,5,1.7898674541026003,0.7545435530223605,0.0,0.0,False,False,False,False,0.2997191840976977
2021-01-11 06:00:00,1.2017933068989926,1.2025925728649525,1.2010691263288924,1.2016360562810722,3889.596995566271,1.2019605431220566,1.2019135482033998,1.2012422581459228,1.2012140430164002,1.1976439409560387,1.1989948008118911,48.798264114334934,0.0014432857456578216,6,1.8898827178523203,0.6418224243616621,0.0,0.0,False,False,False,False,0.25921025317900553
2021-01-11 07:00:00,1.2016360562810722,1.2017694448981655,1.2008206413871034,1.2014085836254917,3400.8274303706853,1.2019042975410787,1.2018654563388371,1.2013032613840422,1.201221672059894,1.1976759123632241,1.19901881855133,46.55617653930203,0.001492762560109265,7,1.9796272509711406,0.4681658821166767,0.0,0.0,False,False,False,False,0.20061160210429393
2021-01-11 08:00:00,1.2014085836254917,1.2015191249899084,1.2007609429397674,1.2010919190092049,3027.728413583939,1.2018586623487348,1.2017917861169674,1.2013561940787763,1.201216583704965,1.1977036076417626,1.1990394464165826,46.548269478433205,0.0014749716306343222,8,2.218197280242991,0.2591208376618469,0.0,0.0,False,False,False,False,0.1190364373437055
2021-01-11 09:00:00,1.2010919190092049,1.2029067387829178,1.20062983440458,1.2019846461293455,3773.1474902291543,1.2018750461051293,1.201810153737194,1.2014261992287287,1.201246703800039,1.197734857510178,1.1990687518863614,44.71554769989858,0.0014774837905439573,9,1.610204426332206,0.8629015172672057,0.0,0.0,False,True,False,False,0.3490095955880284
2021-01-11 10:00:00,1.2019846461293455,1.2029482853526487,1.2019065246985559,1.202197136984826,2776.191371351975,1.2018845644605745,1.2018470092845874,1.2015116838987694,1.2012839756896385,1.1977715274332592,1.1990998800962964,43.54499558812624,0.0014578628851556236,10,1.4861206125403938,1.0202700646432121,0.0,0.0,False,False,False,False,0.4037488233211442
2021-01-11 11:00:00,1.202197136984826,1.2027869165856042,1.2012193463159941,1.2015766950076587,3095.438649633145,1.2018808198829545,1.2018212650677371,1.2015809818556629,1.2012954548785806,1.197804234936531,1.1991245250207876,46.85584345492737,0.0014208750610130716,11,1.961468771974678,0.6101675697602507,0.0,0.0,False,False,False,False,0.24391834682116761
2021-01-11 12:00:00,1.2015766950076587,1.2028148127711822,1.2008808664922965,1.2020456259811862,2593.4092192130256,1.201894610389271,1.20184263277378,1.2016538505867633,1.2013248733531927,1.1978401998003714,1.1991535907019857,50.467675399544525,0.0014210223903311186,12,1.6312699245978077,0.9400997940134667,0.0,0.0,False,False,False,False,0.3647184598094637
2021-01-11 13:00:00,1.2020456259811862,1.2035455584409993,1.2010924099506801,1.2031167040796926,3869.4835734827593,1.2019603155045153,1.2019639728981526,1.2017371103674022,1.2013951412248203,1.1978831623597053,1.199193024665943,61.757676056078374,0.0015037941896284585,13,0.8292311525215836,1.6006053032695071,0.0,0.0,False,False,False,False,0.640636159051114
2021-01-11 14:00:00,1.2031167040796926,1.2044013924572774,1.2021536399669297,1.2036429367099684,4506.443882191553,1.2020681222599638,1.2021238742135636,1.201820156780126,1.201483290067375,1.1979271768914683,1.1992373023977245,62.30714681093414,0.0015739483860385736,14,0.4579313814471344,1.8636021430178151,0.0,0.0,True,False,False,False,0.7761976057971929
2021-01-11 15:00:00,1.2036429367099684,1.2040147397012428,1.2023375288578666,1.2028932517269915,4363.37975653041,1.20208434616403,1.2021971482624614,1.2019017861868702,1.2015385826814777,1.1979648154995102,1.1992736800029908,58.87788600207229,0.001571795712612567,15,0.9355193743835319,1.3891936367574518,0.0,0.0,False,False,False,False,0.5830731679551191
2021-01-11 16:00:00,1.2028932517269915,1.203137346299484,1.202054512438749,1.2026611346905585,4144.1010881978755,1.2020726162407167,1.2022413374460896,1.2019879515032847,1.2015826043288926,1.1979989153220723,1.1993073860197827,57.272689258282995,0.0015510634753936406,16,1.0976742120260015,1.2581119965549954,0.0,0.0,False,False,False,False,0.5232780897654941
2021-01-11 17:00:00,1.2026611346905585,1.2040336036864447,1.2024754135050575,1.2033045902651518,1055.1508181782037,1.2021431876607995,1.2023425996193335,1.2020816355785189,1.201650133189138,1.1980382804663152,1.1993471591963536,59.54662360742125,0.0015839617614574436,17,0.6686441739522692,1.6382132470273476,0.0,0.0,False,False,False,False,0.6890370404466707
2021-01-11 18:00:00,1.2033045902651518,1.203724262557309,1.202265447424249,1.2029607555323425,4647.521855509837,1.2021914059863728,1.2024014716110487,1.2021631050995878,1.2017015301437735,1.1980766494678339,1.1993831153788013,54.10492549676804,0.0016013010877566267,18,0.8761260122145247,1.4057521254473646,0.0,0.0,False,False,False,False,0.6004626512136102
2021-01-11 19:00:00,1.2029607555323425,1.2041740423507419,1.202890096739668,1.2031926652464158,2099.5028828935756,1.2022672644592687,1.2024768233858456,1.2022438623380753,1.2017600060301517,1.1981152998593443,1.1994210213476333,60.46335857958704,0.001558036449177783,19,0.751607462659621,1.593635452481644,0.0,0.0,False,False,False,False,0.6602043216185217
2021-01-11 20:00:00,1.2031926652464158,1.2039394674554385,1.2029079795606163,1.2035899822731304,4551.895771853504,1.2023411779501303,1.202582838517968,1.2022938386021904,1.201831769804386,1.1981534479731704,1.199462503545897,64.098886292498,0.001522896546232214,20,0.508054731293023,1.8913032244435741,0.0,0.0,False,False,False,False,0.762556148281313
2021-01-11 21:00:00,1.2035899822731304,1.2045117096936615,1.2024681536900559,1.2031365170373414,1787.8724123575062,1.2024117311976634,1.2026355698055273,1.2023288366564828,1.2018829363625412,1.1981904766964124,1.1994990608940705,62.08102809245053,0.0016010931528424668,21,0.7664638557684625,1.5157106307559747,0.0,0.0,True,False,False,False,0.6457401245763523
2021-01-11 22:00:00,1.2031365170373414,1.2040694795859084,1.2028064442277668,1.2031167543593104,2758.583005698949,1.2024836647223318,1.2026813969058876,1.202351883800813,1.2019313213820224,1.1982278207537056,1.1995350578439734,64.76927265171074,0.001637154103413934,22,0.7616526182861059,1.470253306969476,0.0,0.0,False,False,False,False,0.6406491114553152
2021-01-11 23:00:00,1.2031167543593104,1.2033586073063751,1.2014562738151615,1.2015061206892759,3997.595177307655,1.2024619418815239,1.202569465837639,1.2023329782541072,1.201914646845052,1.1982598274800838,1.1995546704095983,46.85837512871343,0.0016103990400479257,23,1.7744523614175645,0.49453430157579287,0.0,0.0,False,False,False,False,0.22573787652595498
2021-01-12 00:00:00,1.2015061206892759,1.2023043418708639,1.2001720564592577,1.2010039268686088,3561.11578110869,1.2023929654698284,1.2024203668882074,1.202297314918475,1.2018789323361718,1.198292263753919,1.199569090871877,42.430064217883896,0.0016882936655845868,0,2.0777089297661413,0.2215802094472821,0.0,0.0,False,True,False,False,0.4703872088364631
2021-01-12 01:00:00,1.2010039268686088,1.2014370013737534,1.2005773127857777,1.2008876427929123,2663.6877521177194,1.202347682264524,1.202274393164846,1.2022622785937755,1.2018400582364361,1.1983220372928196,1.1995822107914893,45.33449085983788,0.0016377306883249882,1,2.2128588824672994,0.15741806035026606,0.0,0.0,False,True,False,False,0.4360582206688245
2021-01-12 02:00:00,1.2008876427929123,1.2018051675201427,1.2002106459770712,1.20027375120193,3714.4954269611135,1.202279567010567,1.2020838558350446,1.2022071747450516,1.2017786344311614,1.198345300773694,1.1995890917905982,38.208418782445925,0.0016134860643382623,2,2.626585122363419,-0.22069183646539026,0.0,0.0,False,False,False,False,0.2548272392398215
2021-01-12 03:00:00,1.20027375120193,1.201550081126531,1.200198963037427,1.2010999568538958,3195.798040186558,1.2022641356719874,1.2019901511701734,1.202176123261512,1.2017520196242097,1.1983728253081318,1.1996041252738152,36.13583735899536,0.0015347696071086009,3,2.222973939517343,0.30631467233798465,0.0,0.0,False,True,False,False,0.49873685352263536
2021-01-12 04:00:00,1.2010999568538958,1.2018442605712332,1.200143127366127,1.2003948861649156,2102.945226542129,1.202229284029773,1.2018382211696725,1.2021331385502603,1.2016987987042376,1.1983942656568805,1.1996119935413885,28.199888037207316,0.001495725372448496,4,2.752392654813798,-0.1570797981983837,0.0,0.0,False,False,False,False,0.2905882898059922
2021-01-12 05:00:00,1.2003948861649156,1.2008618535740794,1.2000068479743458,1.2001848639215673,3585.317781988559,1.202139294919384,1.201680758574615,1.20209060702962,1.2016394287127603,1.1984137018043493,1.1996176937441765,30.398393572929393,0.0014369964264740226,5,3.0110344691051387,-0.3096531590579943,0.0,0.0,False,False,False,False,0.22858623953677656
2021-01-12 06:00:00,1.2001848639215673,1.2004880349659233,1.199410563803787,1.2002602342102104,1816.9883453780935,1.2020424497806532,1.2015454705399098,1.2020485641733587,1.2015853426538368,1.1984350776026482,1.1996240871816495,32.221568234706154,0.0014366133765740966,6,2.959373449236279,-0.25727185921865076,0.0,0.0,False,False,False,False,0.2508367990525431
2021-01-12 07:00:00,1.2002602342102104,1.2011902209836884,1.1999385501635433,1.2009908708547437,3775.9531370366617,1.2020131585730076,1.201492651522275,1.201997787464321,1.2015620300342644,1.1984591530951558,1.1996376870191927,33.09976722842298,0.0014147191364853714,7,2.4887193140433332,0.2552000894400449,0.0,0.0,False,True,False,False,0.4665328569588879
2021-01-12 08:00:00,1.2009908708547437,1.201416302049,1.199478243994114,1.200282939779154,1012.4435104929712,1.201925024262906,1.201377440880073,1.2019513247856979,1.2015118696321032,1.1984757938408697,1.199644107444665,31.422113906621405,0.0014489507737586488,8,2.918504887186724,-0.23941091147374197,0.0,0.0,False,False,False,False,0.2575398596645028
2021-01-12 09:00:00,1.200282939779154,1.2016300163122458,1.2001090937813308,1.2008745216552315,3195.0900550470787,1.2018129151416828,1.2013295438110405,1.2019096311426924,1.2014868755937946,1.1984954320610612,1.1996563503721336,34.69266430531367,0.0014658776966044451,9,2.481235676656533,0.1669220093996945,0.0,0.0,False,True,False,False,0.4321846431605316
2021-01-12 10:00:00,1.2008745216552315,1.201494709670922,1.2003816424756875,1.2008896381857412,2604.270510224564,1.2016752502154715,1.2012876480372026,1.201884166989009,1.201463454518969,1.1985111842547658,1.199668621892667,31.220733027610706,0.0014717047894910542,10,2.461139987981457,0.1765325376504616,0.0,0.0,False,True,False,False,0.43664729373325867
2021-01-12 11:00:00,1.2008896381857412,1.2015782674756417,1.1997208467266642,1.2004088838602174,2212.415095207789,1.2015510318221327,1.201203956210823,1.201853607067473,1.2014220988068611,1.1985310320396032,1.1996759876833891,31.098045054738577,0.0014584094141604695,11,2.8132195209435804,-0.15150104094045042,0.0,0.0,False,False,False,False,0.2947206416650894
2021-01-12 12:00:00,1.2004088838602174,1.200932261948081,1.1997568930063516,1.200649935597349,3062.83186893855,1.2014504718674721,1.201151192342873,1.20181677867471,1.2013918178966843,1.1985499803268653,1.1996856787074086,33.418562645192296,0.001452147527273882,12,2.659353835462028,0.013842390247152118,0.0,0.0,False,True,False,False,0.36588311324353856
2021-01-12 13:00:00,1.200649935597349,1.2012409007910936,1.2000488061874188,1.200759465445136,3581.2465301435523,1.2013232156264715,1.201113885019279,1.2017812980787117,1.2013670197613295,1.1985692086456958,1.1996963631525601,43.71453362731572,0.0014014161781639642,13,2.6774660568294055,0.09250003145082053,0.0,0.0,False,True,False,False,0.3982181412872093
2021-01-12 14:00:00,1.200759465445136,1.2008038607101053,1.1995445354046255,1.2004693570065565,4861.24906485386,1.2011986457001822,1.2010525013990199,1.2017505927617211,1.201331817300358,1.1985876839407092,1.1997040546336946,45.334652911452025,0.001339061884869224,14,3.018794525317806,-0.11984315276001442,0.0,0.0,False,False,False,False,0.31257331764589175
